time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,mpc_time,ctrl_callback_time_history,metadata
0.22906970977783203,-0.395966112613678,-1.3411517143249512,0.9497209787368774,0.22833356716889833,-0.9750915857767115,0.7999999999998889,-0.799999999998948,0.7999999999972919,0.0,0.0,-0.6,0.0,0.004057168960571289,0.004761934280395508,0
0.23941969871520996,-0.39732736349105835,-1.3400872945785522,0.9478551745414734,0.22842663193082083,-0.9750915857745113,0.7999999999983243,-0.7999999999841698,0.7999999999593703,0.0,0.0,-0.6,0.0,0.015563726425170898,0.0162506103515625,0
0.255875825881958,-0.39732736349105835,-1.3400872945785522,0.9478551745414734,0.22842663193082083,-0.9750915857745113,0.7999999999983243,-0.7999999999841698,0.7999999999593703,0.0,0.0,-0.6,0.0,0.00014901161193847656,0.0005865097045898438,0
0.25913214683532715,-0.3998100459575653,-1.3382192850112915,0.9444578886032104,0.22860051789248204,-0.9750915857768673,0.7999999999999999,-0.7999999999999995,0.7999999999999986,0.0,0.0,-0.6,0.0,0.019803285598754883,0.020592212677001953,0
0.2800486087799072,-0.3998100459575653,-1.3382192850112915,0.9444578886032104,0.22860051789248204,-0.9750915857768673,0.7999999999999999,-0.7999999999999995,0.7999999999999986,0.0,0.0,-0.6,0.0,0.00016689300537109375,0.0006275177001953125,0
0.2893507480621338,-0.4035646617412567,-1.3355536460876465,0.9386661052703857,0.22893480394533294,-0.9750915857768636,0.7999999999999976,-0.7999999999999763,0.7999999999999418,0.0,0.0,-0.6,0.0,0.01956796646118164,0.020402193069458008,0
0.30997514724731445,-0.4035646617412567,-1.3355536460876465,0.9386661052703857,0.22893480394533294,-0.9750915857768636,0.7999999999999976,-0.7999999999999763,0.7999999999999418,0.0,0.0,-0.6,0.0,0.00017142295837402344,0.0006549358367919922,0
0.3191988468170166,-0.40622377395629883,-1.3341096639633179,0.9345667362213135,0.22928486760540273,-0.9750915857767427,0.7999999999999163,-0.7999999999991775,0.7999999999980288,0.0,0.0,-0.6,0.0,0.017222881317138672,0.01790595054626465,0
0.33734583854675293,-0.40622377395629883,-1.3341096639633179,0.9345667362213135,0.22928486760540273,-0.9750915857767427,0.7999999999999163,-0.7999999999991775,0.7999999999980288,0.0,0.0,-0.6,0.0,0.0001499652862548828,0.0005645751953125,0
0.33912205696105957,-0.40709352493286133,-1.3338370323181152,0.9329710602760315,0.22946014446143495,-0.9750915857768386,0.799999999999981,-0.7999999999998114,0.7999999999995521,0.0,0.0,-0.6,0.0,0.015462875366210938,0.016165971755981445,0
0.3556253910064697,-0.40709352493286133,-1.3338370323181152,0.9329710602760315,0.22946014446143495,-0.9750915857768386,0.799999999999981,-0.7999999999998114,0.7999999999995521,0.0,0.0,-0.6,0.0,0.0001544952392578125,0.0006127357482910156,0
0.35922670364379883,-0.40783563256263733,-1.3339570760726929,0.9310832023620605,0.22977755258417817,-0.9750915857768455,0.7999999999999858,-0.7999999999998587,0.7999999999996661,0.0,0.0,-0.6,0.0,0.013618707656860352,0.014251947402954102,0
0.37370920181274414,-0.40783563256263733,-1.3339570760726929,0.9310832023620605,0.22977755258417817,-0.9750915857768455,0.7999999999999858,-0.7999999999998587,0.7999999999996661,0.0,0.0,-0.6,0.0,0.0001442432403564453,0.0005662441253662109,0
0.3793520927429199,-0.4080592095851898,-1.3343474864959717,0.9302748441696167,0.22997846914687586,-0.9750915857768555,0.7999999999999924,-0.7999999999999238,0.7999999999998204,0.0,0.0,-0.6,0.0,0.01330113410949707,0.014132261276245117,0
0.39388513565063477,-0.4080592095851898,-1.3343474864959717,0.9302748441696167,0.22997846914687586,-0.9750915857768555,0.7999999999999924,-0.7999999999999238,0.7999999999998204,0.0,0.0,-0.6,0.0,0.000186920166015625,0.0006277561187744141,0
0.3991549015045166,-0.40800905227661133,-1.3353825807571411,0.929589569568634,0.23026502461286905,-0.9750915857768673,0.8,-0.7999999999999997,0.7999999999999994,0.0,0.0,-0.6,0.0,0.014861822128295898,0.015503883361816406,0
0.4149813652038574,-0.40800905227661133,-1.3353825807571411,0.929589569568634,0.23026502461286905,-0.9750915857768673,0.8,-0.7999999999999997,0.7999999999999994,0.0,0.0,-0.6,0.0,0.00014853477478027344,0.000553131103515625,0
0.41908693313598633,-0.4072444438934326,-1.3370195627212524,0.9292985796928406,0.2305294983585181,-0.9750915857768119,0.7999999999999652,-0.7999999999996524,0.79999999999919,0.0,0.0,-0.6,0.0,0.013032674789428711,0.013643741607666016,0
0.43301868438720703,-0.4072444438934326,-1.3370195627212524,0.9292985796928406,0.2305294983585181,-0.9750915857768119,0.7999999999999652,-0.7999999999996524,0.79999999999919,0.0,0.0,-0.6,0.0,0.00014400482177734375,0.0005741119384765625,0
0.4391510486602783,-0.4065045714378357,-1.3383915424346924,0.9294484853744507,0.23074049763119495,-0.9750915857768636,0.7999999999999978,-0.7999999999999775,0.7999999999999476,0.0,0.0,-0.6,0.0,0.012367010116577148,0.013051509857177734,0
0.45247721672058105,-0.4065045714378357,-1.3383915424346924,0.9294484853744507,0.23074049763119495,-0.9750915857768636,0.7999999999999978,-0.7999999999999775,0.7999999999999476,0.0,0.0,-0.6,0.0,0.00014019012451171875,0.000576019287109375,0
0.4592885971069336,-0.4050699770450592,-1.3408464193344116,0.9301530122756958,0.23100525748132333,-0.9750915857767748,0.7999999999999399,-0.7999999999994124,0.7999999999986328,0.0,0.0,-0.6,0.0,0.011873245239257812,0.012698173522949219,0
0.47222352027893066,-0.4050699770450592,-1.3408464193344116,0.9301530122756958,0.23100525748132333,-0.9750915857767748,0.7999999999999399,-0.7999999999994124,0.7999999999986328,0.0,0.0,-0.6,0.0,0.0001728534698486328,0.0006358623504638672,0
0.47923874855041504,-0.40371447801589966,-1.3427948951721191,0.9307726621627808,0.23117121248097505,-0.9750915857768314,0.7999999999999772,-0.7999999999997764,0.7999999999994867,0.0,0.0,-0.6,0.0,0.012907981872558594,0.013612747192382812,0
